jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Fee Structure,: Hourly rate for time spent copying and preparing records,: Hourly rate for time spent copying and preparing records,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.324002
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Fee Structure,: Actual cost of mailing records to requester,: Actual cost of mailing records to requester,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.324007
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate publi","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public governmental body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (paper, electronic, inspection)","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public governmental body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (paper, electronic, inspection)",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.324034
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 3-bu","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 3-business-day countdown
- Acknowledge receipt if agency policy requires","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 3-business-day countdown
- Acknowledge receipt if agency policy requires",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.324035
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review ","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review records for applicable exemptions under Chapter 610
- Separate public records from exempt records
- Calculate fees for copying and production",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.324057
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Request Process,"**Timeline Management:**
- Monitor 3-business-day deadline
- Provide written statement if delay nece","**Timeline Management:**
- Monitor 3-business-day deadline
- Provide written statement if delay necessary
- Communicate with requester about availability and costs","**Timeline Management:**
- Monitor 3-business-day deadline
- Provide written statement if delay necessary
- Communicate with requester about availability and costs",Extracted from Phase 2: Processing,2025-09-26T13:52:18.324058
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Response Timeline,"### Phase 3: Initial Response
**Agency Must Provide (within 3 business days):**
- Access to public r","### Phase 3: Initial Response
**Agency Must Provide (within 3 business days):**
- Access to public records for inspection
- Copies of records upon payment of fees
- Written denial with specific exemption cited
- Written statement explaining when records will be available","### Phase 3: Initial Response
**Agency Must Provide (within 3 business days):**
- Access to public records for inspection
- Copies of records upon payment of fees
- Written denial with specific exemption cited
- Written statement explaining when records will be available",Extracted from Phase 3: Initial Response,2025-09-26T13:52:18.324072
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,"### Phase 5: Judicial Enforcement
**Circuit Court Action (RSMo § 610.027):**","### Phase 5: Judicial Enforcement
**Circuit Court Action (RSMo § 610.027):**",No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324095
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Circuit court in county where public body is located,: Circuit court in county where public body is located,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324100
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Court may order compliance with Sunshine Law,: Court may order compliance with Sunshine Law,: Court may order compliance with Sunshine Law,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324105
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Review of agency decision and application of exemptions,: Review of agency decision and application of exemptions,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324110
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: No specific statutory deadline for filing action,: No specific statutory deadline for filing action,: No specific statutory deadline for filing action,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324115
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324119
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Court may award reasonable fees to substantially prevailing plaintiff,: Court may award reasonable fees to substantially prevailing plaintiff,: Court may award reasonable fees to substantially prevailing plaintiff,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324126
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,Appeal Rights,: Recovery of court costs for successful plaintiff,: Recovery of court costs for successful plaintiff,: Recovery of court costs for successful plaintiff,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.324130
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,Fee Structure,"### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Challe","### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Challenge fees as exceeding actual costs
- Request detailed breakdown of all charges
- Compare to other agencies' fee schedules
- Seek court review of unreasonable fees",No specific conditions stated,Extracted from Excessive Fees,2025-09-26T13:52:18.324153
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,General Rights,Internal Appeal,Discuss with custodian or agency head,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.324177
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,General Rights,Legislative Oversight,General Assembly oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.324178
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,General Rights,Political Pressure,"Contact elected officials, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.324179
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See statute,General Rights,Attorney General,Guidance on Sunshine Law interpretation,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.324180
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,General Rights,"### Judicial Remedies (RSMo § 610.027)
**Available Relief:**","### Judicial Remedies (RSMo § 610.027)
**Available Relief:**",No specific conditions stated,Extracted from Judicial Remedies (RSMo § 610.027),2025-09-26T13:52:18.324198
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,General Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Judicial Remedies (RSMo § 610.027),2025-09-26T13:52:18.324203
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,General Rights,: Clarification of Sunshine Law obligations,: Clarification of Sunshine Law obligations,: Clarification of Sunshine Law obligations,Extracted from Judicial Remedies (RSMo § 610.027),2025-09-26T13:52:18.324209
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,General Rights,: Reasonable fees for substantially prevailing plaintiff,: Reasonable fees for substantially prevailing plaintiff,: Reasonable fees for substantially prevailing plaintiff,Extracted from Judicial Remedies (RSMo § 610.027),2025-09-26T13:52:18.324215
Missouri,US-MO,Missouri Sunshine Law,Citation not found,§ 610,General Rights,"**Strategic Considerations:**
- Document pattern of non-compliance or bad faith
- Preserve evidence ","**Strategic Considerations:**
- Document pattern of non-compliance or bad faith
- Preserve evidence of public interest in disclosure
- Consider informal resolution before litigation
- Maintain detailed records of all interactions",No specific conditions stated,Extracted from Judicial Remedies (RSMo § 610.027),2025-09-26T13:52:18.324227
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-102,Response Timeline,### Standard Timeline (MCA § 2-6-102),### Standard Timeline (MCA § 2-6-102),No specific conditions stated,Extracted from Standard Timeline (MCA § 26102),2025-09-26T13:52:18.325903
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-102,Response Timeline,: 5 working days from receipt of request,: 5 working days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (MCA § 26102),2025-09-26T13:52:18.325908
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-102,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (MCA § 26102),2025-09-26T13:52:18.325919
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-105,Fee Structure,### Allowable Fees (MCA § 2-6-105),### Allowable Fees (MCA § 2-6-105),No specific conditions stated,Extracted from Allowable Fees (MCA § 26105),2025-09-26T13:52:18.325935
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-105,Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,Extracted from Allowable Fees (MCA § 26105),2025-09-26T13:52:18.325941
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-105,Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,Extracted from Allowable Fees (MCA § 26105),2025-09-26T13:52:18.325946
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-105,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (MCA § 26105),2025-09-26T13:52:18.325951
Montana,US-MT,Montana Right to Know Act,Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.325970
Montana,US-MT,Montana Right to Know Act,Citation not found,See statute,General Rights,: Recovery for successful enforcement,: Recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.325976
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Response Timeline,### Standard Timeline (Neb,### Standard Timeline (Neb. Rev. Stat. § 84-712.01),No specific conditions stated,Extracted from Standard Timeline (Neb. Rev. Stat. § 84712.01),2025-09-26T13:52:18.326710
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Response Timeline,: 4 business days from receipt of request,: 4 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (Neb. Rev. Stat. § 84712.01),2025-09-26T13:52:18.326716
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (Neb. Rev. Stat. § 84712.01),2025-09-26T13:52:18.326726
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Fee Structure,### Allowable Fees (Neb,### Allowable Fees (Neb. Rev. Stat. § 84-712.02),No specific conditions stated,Extracted from Allowable Fees (Neb. Rev. Stat. § 84712.02),2025-09-26T13:52:18.326746
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,Extracted from Allowable Fees (Neb. Rev. Stat. § 84712.02),2025-09-26T13:52:18.326750
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,Extracted from Allowable Fees (Neb. Rev. Stat. § 84712.02),2025-09-26T13:52:18.326755
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Fee Structure,: Reasonable charges for locating and preparing records,: Reasonable charges for locating and preparing records,No specific conditions stated,Extracted from Allowable Fees (Neb. Rev. Stat. § 84712.02),2025-09-26T13:52:18.326759
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (Neb. Rev. Stat. § 84712.02),2025-09-26T13:52:18.326763
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See statute,General Rights,Internal Appeal,Agency head review,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.326784
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See statute,General Rights,Legislative Oversight,Nebraska Legislature oversight,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.326785
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See statute,General Rights,Political Pressure,Contact elected officials,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.326785
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.326796
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See statute,General Rights,: Potential recovery for successful enforcement,: Potential recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.326801
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Response Timeline,### Standard Timeline (NRS 239.0105),### Standard Timeline (NRS 239.0105),No specific conditions stated,Extracted from Standard Timeline (NRS 239.0105),2025-09-26T13:52:18.327994
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Response Timeline,: 5 business days from receipt of request,: 5 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (NRS 239.0105),2025-09-26T13:52:18.327999
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Response Timeline,":
  1",":
  1. Provide access to records for inspection or copying
  2. Provide copies of records upon payment of fees
  3. Deny request with written explanation citing specific exemption
  4. Explain reasonable timeline if more time needed","Deny request with written explanation citing specific exemption
  4 Explain reasonable timeline if more time needed",Extracted from Standard Timeline (NRS 239.0105),2025-09-26T13:52:18.328009
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Special Access,: No formal expedited process in Nevada Public Records Act,: No formal expedited process in Nevada Public Records Act,No specific conditions stated,Extracted from Expedited Processing,2025-09-26T13:52:18.328025
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Special Access,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,Extracted from Expedited Processing,2025-09-26T13:52:18.328029
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Special Access,: Immediate response encouraged when records readily available,: Immediate response encouraged when records readily available,: Immediate response encouraged when records readily available,Extracted from Expedited Processing,2025-09-26T13:52:18.328034
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,### Allowable Fees (NRS 239.052),### Allowable Fees (NRS 239.052),No specific conditions stated,Extracted from Allowable Fees (NRS 239.052),2025-09-26T13:52:18.328046
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Fees limited to actual cost of providing records,: Fees limited to actual cost of providing records,: Fees limited to actual cost of providing records,Extracted from Allowable Fees (NRS 239.052),2025-09-26T13:52:18.328050
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Reasonable fees for reproduction and duplication,: Reasonable fees for reproduction and duplication,No specific conditions stated,Extracted from Allowable Fees (NRS 239.052),2025-09-26T13:52:18.328054
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Charges for staff time directly related to fulfilling request,: Charges for staff time directly related to fulfilling request,No specific conditions stated,Extracted from Allowable Fees (NRS 239.052),2025-09-26T13:52:18.328059
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,": Cost of paper, electronic media, postage",": Cost of paper, electronic media, postage",No specific conditions stated,Extracted from Allowable Fees (NRS 239.052),2025-09-26T13:52:18.328063
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Per-page charges for paper duplication,: Per-page charges for paper duplication,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.328075
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,": Cost of disks, drives, or other electronic storage",": Cost of disks, drives, or other electronic storage",No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.328079
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Staff hourly rate for locating and preparing records,: Staff hourly rate for locating and preparing records,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.328083
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,: Additional fees for certified copies when requested,: Additional fees for certified copies when requested,: Additional fees for certified copies when requested,Extracted from Fee Schedule Components,2025-09-26T13:52:18.328087
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate publi","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (inspection, paper copies, electronic)","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (inspection, paper copies, electronic)",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.328111
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 5-bu","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 5-business-day countdown
- Acknowledge receipt if agency policy requires","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 5-business-day countdown
- Acknowledge receipt if agency policy requires",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.328112
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review ","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review records for applicable exemptions under NRS 239
- Separate public records from confidential or exempt records
- Calculate fees for copying and production",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.328133
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Request Process,"**Timeline Management:**
- Monitor 5-business-day deadline
- Provide written explanation if extensio","**Timeline Management:**
- Monitor 5-business-day deadline
- Provide written explanation if extension needed with reasonable timeline
- Communicate with requester about availability and costs","**Timeline Management:**
- Monitor 5-business-day deadline
- Provide written explanation if extension needed with reasonable timeline
- Communicate with requester about availability and costs",Extracted from Phase 2: Processing,2025-09-26T13:52:18.328134
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Response Timeline,"### Phase 3: Initial Response
**Agency Must Provide (within 5 business days):**
- Access to public r","### Phase 3: Initial Response
**Agency Must Provide (within 5 business days):**
- Access to public records for inspection
- Copies of records upon payment of fees
- Written denial with specific exemption cited under NRS 239
- Written explanation with reasonable timeline if more time needed","### Phase 3: Initial Response
**Agency Must Provide (within 5 business days):**
- Access to public records for inspection
- Copies of records upon payment of fees
- Written denial with specific exemption cited under NRS 239
- Written explanation with reasonable timeline if more time needed",Extracted from Phase 3: Initial Response,2025-09-26T13:52:18.328147
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,"### Phase 5: Judicial Enforcement
**District Court Mandamus Action:**","### Phase 5: Judicial Enforcement
**District Court Mandamus Action:**",No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328163
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Nevada district court where public body is located,: Nevada district court where public body is located,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328168
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Petition for writ of mandamus to compel disclosure,: Petition for writ of mandamus to compel disclosure,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328173
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Court may order compliance with NRS 239,: Court may order compliance with NRS 239,: Court may order compliance with NRS 239,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328177
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Review of agency decision and application of exemptions,: Review of agency decision and application of exemptions,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328181
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328185
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Court may award reasonable fees to prevailing party,: Court may award reasonable fees to prevailing party,: Court may award reasonable fees to prevailing party,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328191
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Recovery of litigation costs for successful petitioner,: Recovery of litigation costs for successful petitioner,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.328196
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Records may be withheld during ongoing investigation,: Records may be withheld during ongoing investigation,: Records may be withheld during ongoing investigation,Extracted from Law Enforcement Records,2025-09-26T13:52:18.328213
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Generally available after case closure with redactions,: Generally available after case closure with redactions,No specific conditions stated,Extracted from Law Enforcement Records,2025-09-26T13:52:18.328219
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Protected personal details of crime victims,: Protected personal details of crime victims,No specific conditions stated,Extracted from Law Enforcement Records,2025-09-26T13:52:18.328223
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Appeal Rights,: Informant identities and related information,: Informant identities and related information,No specific conditions stated,Extracted from Law Enforcement Records,2025-09-26T13:52:18.328229
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,Fee Structure,"### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Challe","### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Challenge fees as exceeding actual costs under NRS 239.052
- Request detailed breakdown of all charges
- Compare to other agencies' fee schedules
- Seek court review of unreasonable fees",No specific conditions stated,Extracted from Excessive Fees,2025-09-26T13:52:18.328247
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,Internal Appeal,Discuss with custodian or agency head,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.328270
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,Legislative Oversight,Nevada Legislature oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.328272
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,Political Pressure,"Contact elected officials, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.328273
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,Attorney General,Guidance on NRS 239 interpretation,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.328274
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,"### Judicial Remedies
**Mandamus Action:**","### Judicial Remedies
**Mandamus Action:**",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328290
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Petition for writ of mandamus in district court,: Petition for writ of mandamus in district court,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328295
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Court has authority to compel compliance with NRS 239,: Court has authority to compel compliance with NRS 239,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328299
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Review of agency compliance with statutory requirements,: Review of agency compliance with statutory requirements,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328304
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Court may order disclosure and award attorney fees,: Court may order disclosure and award attorney fees,: Court may order disclosure and award attorney fees,Extracted from Judicial Remedies,2025-09-26T13:52:18.328309
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328313
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Clarification of public records obligations,: Clarification of public records obligations,: Clarification of public records obligations,Extracted from Judicial Remedies,2025-09-26T13:52:18.328319
Nevada,US-NV,Nevada Public Records Act,Citation not found,See statute,General Rights,: Recovery of reasonable fees for prevailing party,: Recovery of reasonable fees for prevailing party,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.328327
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Response Timeline,### Standard Timeline (RSA 91-A:4),### Standard Timeline (RSA 91-A:4),No specific conditions stated,Extracted from Standard Timeline (RSA 91A:4),2025-09-26T13:52:18.329685
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Response Timeline,: 5 business days from receipt of request,: 5 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (RSA 91A:4),2025-09-26T13:52:18.329690
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (RSA 91A:4),2025-09-26T13:52:18.329700
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Fee Structure,### Allowable Fees (RSA 91-A:4-c),### Allowable Fees (RSA 91-A:4-c),No specific conditions stated,Extracted from Allowable Fees (RSA 91A:4c),2025-09-26T13:52:18.329715
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,Extracted from Allowable Fees (RSA 91A:4c),2025-09-26T13:52:18.329720
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,Extracted from Allowable Fees (RSA 91A:4c),2025-09-26T13:52:18.329725
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Fee Structure,: Reasonable charges for locating and preparing records,: Reasonable charges for locating and preparing records,No specific conditions stated,Extracted from Allowable Fees (RSA 91A:4c),2025-09-26T13:52:18.329730
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (RSA 91A:4c),2025-09-26T13:52:18.329734
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.329752
